snr,realization,L_true,epsilon_true,MEWT_true,L_retrieved,epsilon_retrieved,MEWT_retrieved
400.0,6,0.05,0.6,0.03,0.05415017487161596,0.591964156341196,0.03205496258360438
400.0,6,0.075,0.6,0.045,0.08816501715640802,0.6065158601351498,0.05347348121444905
400.0,6,0.1,0.6,0.06,0.10783277390469657,0.6074174527592924,0.06549950884915949
400.0,6,0.125,0.6,0.075,0.13563758827559122,0.6046991499749975,0.0820199343349087
400.0,6,0.15,0.6,0.09,0.16273551162678962,0.6036269415916232,0.09823153917162707
400.0,6,0.175,0.6,0.105,0.19638338020676774,0.6069172035702356,0.11918845194276183
400.0,6,0.2,0.6,0.12,0.1996649482462269,0.6106062526389575,0.12191666583198
400.0,6,0.025,0.7,0.0174999999999999,0.025414472845064616,0.7082063625635844,0.0179986913700742
400.0,6,0.05,0.7,0.0349999999999999,0.049937443947714204,0.6989344465005036,0.03490299974524555
400.0,6,0.075,0.7,0.0525,0.07935736166290769,0.6911551536510476,0.05484824949346872
400.0,6,0.1,0.7,0.0699999999999999,0.10869543303097061,0.7014279406867931,0.07624201375297295
400.0,6,0.125,0.7,0.0875,0.13110636238099083,0.6969636151076226,0.09137636428866538
400.0,6,0.15,0.7,0.105,0.16467375605229326,0.6972868149672046,0.11482483886638999
400.0,6,0.175,0.7,0.1224999999999999,0.18233790678146072,0.6977877970347247,0.12723316628895848
400.0,6,0.2,0.7,0.1399999999999999,0.19999999999996707,0.7137894659838779,0.14275789319675208
400.0,6,0.175,0.8,0.1399999999999999,0.18810541900056518,0.8083124839151759,0.15204795847025177
400.0,6,0.2,0.8,0.16,0.19999999999805856,0.8084311682860003,0.16168623365563053
400.0,7,0.0,0.0,0.0,0.0010001917188177324,0.0010042707723085383,1.0044633099136886e-06
400.0,7,0.025,0.1,0.0025,0.01868498502326219,0.09179556971894448,0.0017151988454002978
400.0,7,0.025,0.2,0.005,0.024935543789918725,0.18472082428504494,0.00460611420286962
400.0,7,0.05,0.2,0.01,0.09889768406876188,0.20011091665965094,0.019790506214516498
400.0,7,0.025,0.3,0.0075,0.01922348063357906,0.25586156550446987,0.004918549849352396
400.0,7,0.05,0.3,0.015,0.05795600514819919,0.2691099033447022,0.015596534943676946
400.0,7,0.075,0.3,0.0225,0.09502468971435862,0.25044850088220655,0.02379879108575795
400.0,7,0.1,0.3,0.03,0.15035221792951503,0.2585532153018155,0.03887404937343539
400.0,7,0.025,0.4,0.01,0.02177863944938691,0.4414447379143971,0.009614065783866753
400.0,7,0.05,0.4,0.02,0.05505771398952456,0.4054683304181312,0.022324159367971507
400.0,7,0.075,0.4,0.03,0.08668703277905286,0.3934941468620918,0.03411084000739959
400.0,7,0.1,0.4,0.04,0.11517960643498086,0.4054696766454338,0.046701837777340015
400.0,7,0.025,0.5,0.0125,0.02813494554112086,0.4769713242596558,0.013419562232721716
400.0,7,0.05,0.5,0.025,0.053310745347629813,0.4927957853676401,0.0262713106221195
400.0,7,0.075,0.5,0.0375,0.07642580973545383,0.4898792911923954,0.037439421502009
400.0,7,0.1,0.5,0.05,0.11283533107674337,0.4919384618191643,0.055508039208749284
400.0,7,0.125,0.5,0.0625,0.14683152444407713,0.49486856743148794,0.07266230615542195
400.0,7,0.15,0.5,0.075,0.15796590928952092,0.49995907874708184,0.07897649048183397
400.0,7,0.175,0.5,0.0875,0.18573972816335377,0.5102546186490493,0.09477455416197016
400.0,7,0.2,0.5,0.1,0.19999999999999996,0.5111070333607928,0.10222140667215854
400.0,7,0.025,0.6,0.015,0.026895374985176426,0.5911925409002423,0.01590034507595127
400.0,7,0.05,0.6,0.03,0.05161111395207108,0.6095058291950611,0.03145727480503787
400.0,7,0.075,0.6,0.045,0.07609176413832515,0.5934016724874481,0.04515298010220257
400.0,7,0.1,0.6,0.06,0.10805821989437897,0.5976522985706211,0.0645812434993252
400.0,7,0.125,0.6,0.075,0.1370417931038619,0.6028050860823015,0.08260948988884642
400.0,7,0.15,0.6,0.09,0.17013967001375138,0.5827317989885236,0.0991457959864271
400.0,7,0.175,0.6,0.105,0.17918629157785393,0.6099175692141694,0.10928886739566607
400.0,7,0.2,0.6,0.12,0.19999999999999984,0.6201075130586503,0.12402150261172996
400.0,7,0.025,0.7,0.0174999999999999,0.025984238879542154,0.7018772289814382,0.0182377455819648
400.0,7,0.05,0.7,0.0349999999999999,0.04849829548305356,0.698504812665399,0.03387629280098149
400.0,7,0.075,0.7,0.0525,0.07753328486992489,0.6830621125573761,0.052960049356763746
400.0,7,0.1,0.7,0.0699999999999999,0.10630011092884901,0.7029666086887432,0.0747254284828902
400.0,7,0.125,0.7,0.0875,0.12828980812447754,0.7083501913797932,0.09087411013705061
400.0,7,0.15,0.7,0.105,0.16093285472186053,0.6946327055722774,0.11178922429091624
400.0,7,0.175,0.7,0.1224999999999999,0.1933175653709821,0.7065579982184051,0.1365900720089768
400.0,7,0.2,0.7,0.1399999999999999,0.19999999999999998,0.7087797983853731,0.1417559596770746
400.0,7,0.175,0.8,0.1399999999999999,0.18023433337939584,0.7980717894973532,0.143839936968957
400.0,7,0.2,0.8,0.16,0.19999999999999998,0.7993255121086769,0.15986510242173535
400.0,8,0.0,0.0,0.0,0.0010000000081118938,0.12774239336663318,0.00012774239440286591
400.0,8,0.025,0.1,0.0025,0.1804602091500054,0.023213900790463194,0.004189185391834464
400.0,8,0.025,0.2,0.005,0.034989162821252626,0.17265890268967657,0.006041190458747906
400.0,8,0.05,0.2,0.01,0.05868029595804425,0.14550862848849103,0.008538489384153762
400.0,8,0.025,0.3,0.0075,0.029551781777151134,0.220236674121951,0.006508386132977445
400.0,8,0.05,0.3,0.015,0.042269045271405806,0.31507956942086485,0.013318112583945585
400.0,8,0.075,0.3,0.0225,0.08434865483588726,0.3001949025148958,0.02532103621572177
400.0,8,0.1,0.3,0.03,0.11393661981226941,0.2783019320917541,0.0317087814297582
400.0,8,0.025,0.4,0.01,0.02493341386844327,0.382893467947906,0.009546841303868658
400.0,8,0.05,0.4,0.02,0.04550475527967779,0.4251953071313068,0.019348408397077552
400.0,8,0.075,0.4,0.03,0.09579758588180882,0.3785881743294378,0.03626783314416153
400.0,8,0.1,0.4,0.04,0.10361598247344564,0.42891141467878485,0.04444207762601775
400.0,8,0.025,0.5,0.0125,0.03073546247997679,0.49981642136555554,0.015362088865757302
400.0,8,0.05,0.5,0.025,0.05156593280134364,0.49933077172950713,0.025748457020646823
400.0,8,0.075,0.5,0.0375,0.08705711357907704,0.4715667774733668,0.041053242506618244
400.0,8,0.1,0.5,0.05,0.1171912965831621,0.4967542714848374,0.058215277158532204
400.0,8,0.125,0.5,0.0625,0.14588964284200978,0.48716620262730526,0.07107250330599574
400.0,8,0.15,0.5,0.075,0.1659460468820471,0.5259275682683735,0.08727560090042454
400.0,8,0.175,0.5,0.0875,0.19325294845074656,0.5028585285727277,0.09717889330028362
400.0,8,0.2,0.5,0.1,0.19999999999999143,0.5206704324469261,0.10413408648938076
400.0,8,0.025,0.6,0.015,0.02462567871354551,0.5825263872339578,0.014345107654185842
400.0,8,0.05,0.6,0.03,0.048569011903261745,0.6049529879652459,0.029381968873397786
400.0,8,0.075,0.6,0.045,0.07702103187503204,0.5963737470229441,0.04593332137888647
400.0,8,0.1,0.6,0.06,0.10679708184634737,0.5973162170489948,0.06379162892033209
400.0,8,0.125,0.6,0.075,0.1343966063502855,0.6020374219944407,0.08091178641192755
400.0,8,0.15,0.6,0.09,0.15838615687264435,0.5992216901405082,0.0949084206160856
400.0,8,0.175,0.6,0.105,0.18283704185207633,0.6104888179257515,0.11161996955331523
400.0,8,0.2,0.6,0.12,0.19999999999995796,0.6135525110109089,0.12271050220215599
400.0,8,0.025,0.7,0.0174999999999999,0.023677950241337505,0.7154885661816677,0.016941302668295445
400.0,8,0.05,0.7,0.0349999999999999,0.04817723075684479,0.7011861357248426,0.03378120626431603
400.0,8,0.075,0.7,0.0525,0.0760285663699645,0.7072840715555464,0.05377379397667958
400.0,8,0.1,0.7,0.0699999999999999,0.10470146711070218,0.6993751091318511,0.07322559998681225
400.0,8,0.125,0.7,0.0875,0.14090885319541552,0.6876108749316175,0.09689045983131052
400.0,8,0.15,0.7,0.105,0.1609548526627206,0.7010540604711862,0.11283805301174181
400.0,8,0.175,0.7,0.1224999999999999,0.18021205622736167,0.7115850894122189,0.12823621214370698
400.0,8,0.2,0.7,0.1399999999999999,0.19999999999999998,0.7063041661171031,0.14126083322342062
400.0,8,0.175,0.8,0.1399999999999999,0.18144075633459694,0.8027196061445497,0.14564605246347687
400.0,8,0.2,0.8,0.16,0.19999999999999216,0.8071817272718864,0.16143634545437094
400.0,9,0.0,0.0,0.0,0.0010001237392805208,0.0010034306245212616,1.0035547883047924e-06
400.0,9,0.025,0.1,0.0025,0.08920351478263984,0.041530313209600385,0.0037046499083202506
400.0,9,0.025,0.2,0.005,0.01301094113448849,0.2739492429395488,0.003564337473724156
400.0,9,0.05,0.2,0.01,0.04766145285533604,0.2016465160985978,0.009610765920476078
400.0,9,0.025,0.3,0.0075,0.02750501046026112,0.2802678443971682,0.007708769991818947
400.0,9,0.05,0.3,0.015,0.06375543631160152,0.29324059257684276,0.018695681924009187
400.0,9,0.075,0.3,0.0225,0.09215013089994788,0.29864165672003384,0.027519867758928417
400.0,9,0.1,0.3,0.03,0.15186808098227936,0.28138795688021373,0.04273384902292243
400.0,9,0.025,0.4,0.01,0.020024943924694547,0.42652988981116813,0.008541237125674785
400.0,9,0.05,0.4,0.02,0.0519057426515776,0.3762937094198557,0.019531804442554552
400.0,9,0.075,0.4,0.03,0.08639125024812301,0.3972035179579982,0.034314908519344246
400.0,9,0.1,0.4,0.04,0.11390027248007986,0.3644244874048048,0.0415080484138207
400.0,9,0.025,0.5,0.0125,0.027953314815048487,0.493882032541603,0.01380563993713145
400.0,9,0.05,0.5,0.025,0.05336319505905524,0.488677627838638,0.026077399575349644
400.0,9,0.075,0.5,0.0375,0.07491314539786184,0.5144644986308966,0.03854015378797445
400.0,9,0.1,0.5,0.05,0.11645764853295064,0.5004478867188041,0.05828098410055639
400.0,9,0.125,0.5,0.0625,0.1360671272101741,0.4944628465548104,0.06728013904287819
400.0,9,0.15,0.5,0.075,0.16847278037017605,0.5099551116346498,0.08591355552107297
400.0,9,0.175,0.5,0.0875,0.19525225489960324,0.5073661493834384,0.09906438472684528
400.0,9,0.2,0.5,0.1,0.19999999999999984,0.5028732811292331,0.10057465622584655
400.0,9,0.025,0.6,0.015,0.026765683249796512,0.5812838915813823,0.015558460520276336
400.0,9,0.05,0.6,0.03,0.049735695709943926,0.587677537628891,0.029228551187079642
400.0,9,0.075,0.6,0.045,0.08560735748348307,0.5983614433158676,0.05122414198227437
400.0,9,0.1,0.6,0.06,0.11297408380378984,0.5724602086867625,0.06467316759051334
400.0,9,0.125,0.6,0.075,0.14137163949575188,0.5928389347500306,0.08381061216252689
400.0,9,0.15,0.6,0.09,0.16547979951517483,0.611981501377196,0.10127057615489408
400.0,9,0.175,0.6,0.105,0.1817456938837092,0.6260246333224606,0.11377728137148523
400.0,9,0.2,0.6,0.12,0.19999999999999998,0.6243742236863229,0.12487484473726457
400.0,9,0.025,0.7,0.0174999999999999,0.02500914597634977,0.7043883921824163,0.01761615212413636
400.0,9,0.05,0.7,0.0349999999999999,0.052879671484159264,0.6917178832594599,0.03657781442647827
400.0,9,0.075,0.7,0.0525,0.07613825368349256,0.6992308051837132,0.053238212428390316
400.0,9,0.1,0.7,0.0699999999999999,0.10198566759269476,0.7038711583850662,0.07178476998714436
400.0,9,0.125,0.7,0.0875,0.13212060824069452,0.7031035507386293,0.09289446877977972
400.0,9,0.15,0.7,0.105,0.16405777352500217,0.6966508895761939,0.11429099386808252
400.0,9,0.175,0.7,0.1224999999999999,0.18065571440088926,0.7031577285493981,0.12702946178759808
400.0,9,0.2,0.7,0.1399999999999999,0.19999999999999998,0.7156599174438767,0.14313198348877532
400.0,9,0.175,0.8,0.1399999999999999,0.18368322061734732,0.8030780628383742,0.147511964989293
400.0,9,0.2,0.8,0.16,0.19999999999985474,0.8045574171700454,0.1609114834338922
400.0,10,0.0,0.0,0.0,0.0010001873199228714,0.0010045030029443007,1.0046911663693365e-06
400.0,10,0.025,0.1,0.0025,0.0545221185751708,0.07392238304844585,0.004030404933926561
400.0,10,0.025,0.2,0.005,0.013527078337040085,0.258886910260203,0.0035019835155240325
400.0,10,0.05,0.2,0.01,0.12135303093741812,0.15266585219413606,0.018526463884402294
400.0,10,0.025,0.3,0.0075,0.026617642360372888,0.28765199542685155,0.007656617938519552
400.0,10,0.05,0.3,0.015,0.05250237410771386,0.2762415054882913,0.014503334865224362
400.0,10,0.075,0.3,0.0225,0.08223963853615636,0.2716480564419707,0.022340237970837073
400.0,10,0.1,0.3,0.03,0.14990068142967117,0.272879047308239,0.0409047551393845
400.0,10,0.025,0.4,0.01,0.02172452627612566,0.415986453214281,0.009037108633365966
400.0,10,0.05,0.4,0.02,0.051669298804929056,0.4007306925307631,0.020705473892678152
400.0,10,0.075,0.4,0.03,0.08302555492015383,0.38353932684247144,0.031843565444798445
400.0,10,0.1,0.4,0.04,0.1250551725290275,0.3934153179387812,0.0491986204603965
400.0,10,0.025,0.5,0.0125,0.026734155447145677,0.515323890709423,0.013776748999853624
400.0,10,0.05,0.5,0.025,0.04860622567910195,0.4841843672962764,0.023534374627096
400.0,10,0.075,0.5,0.0375,0.08403151261124787,0.46716836918027477,0.039256864706348364
400.0,10,0.1,0.5,0.05,0.10706212109183172,0.5066029853305534,0.054237990160943154
400.0,10,0.125,0.5,0.0625,0.14005660116998297,0.5213690149718139,0.07302117219229422
400.0,10,0.15,0.5,0.075,0.16046964872953104,0.5064168055655187,0.08126452689983
400.0,10,0.175,0.5,0.0875,0.18693686469686965,0.5111507050157442,0.09555291018323771
400.0,10,0.2,0.5,0.1,0.19999999999999998,0.5009283535709056,0.10018567071418111
400.0,10,0.025,0.6,0.015,0.024466795270775648,0.5967897737967426,0.01460153321517741
400.0,10,0.05,0.6,0.03,0.05330320284282867,0.5957896993560331,0.031757499196442544
400.0,10,0.075,0.6,0.045,0.0828934319596935,0.5992442973314667,0.04967341638808027
400.0,10,0.1,0.6,0.06,0.11061326038392111,0.5956073052479128,0.06588206594195296
400.0,10,0.125,0.6,0.075,0.1375950247599446,0.5914561797619972,0.08138142769877424
400.0,10,0.15,0.6,0.09,0.16774457461367487,0.6002002102196347,0.10068032894633085
400.0,10,0.175,0.6,0.105,0.17273127505305014,0.6084823867865539,0.10510393851696467
400.0,10,0.2,0.6,0.12,0.19999999999999998,0.6111345256152909,0.12222690512305817
400.0,10,0.025,0.7,0.0174999999999999,0.024521224641485678,0.7060570636510768,0.017313383867495806
400.0,10,0.05,0.7,0.0349999999999999,0.0502011201452055,0.711801399426382,0.03573322757212921
400.0,10,0.075,0.7,0.0525,0.07782367052735319,0.7005438123147207,0.05451889083955677
400.0,10,0.1,0.7,0.0699999999999999,0.10626700836909168,0.6963603129912083,0.07400012720854003
400.0,10,0.125,0.7,0.0875,0.13938530534677288,0.6929734657101384,0.09659031811521908
400.0,10,0.15,0.7,0.105,0.15760633176891242,0.7077571753830657,0.11154701219525179
400.0,10,0.175,0.7,0.1224999999999999,0.18451654433440046,0.7011567781883541,0.1293750257479568
400.0,10,0.2,0.7,0.1399999999999999,0.19999999999999998,0.7083805917871497,0.14167611835742994
400.0,10,0.175,0.8,0.1399999999999999,0.1811913849364145,0.807015963586695,0.14622434010806834
400.0,10,0.2,0.8,0.16,0.1999999999990128,0.805503515646773,0.16110070312855942
400.0,11,0.0,0.0,0.0,0.0047267657638250206,0.05778741831074695,0.0002731475904510738
400.0,11,0.025,0.1,0.0025,0.0073890557672380616,0.16989089793639792,0.0012553333191981939
400.0,11,0.025,0.2,0.005,0.01915065472197571,0.19676574294954524,0.0037681928043397676
400.0,11,0.05,0.2,0.01,0.06193603969672488,0.1706537649751512,0.010569618361896523
400.0,11,0.025,0.3,0.0075,0.0331703314948055,0.28711170722489093,0.009523590504689176
400.0,11,0.05,0.3,0.015,0.0685679111999807,0.24445012465852833,0.016761434440410183
400.0,11,0.075,0.3,0.0225,0.0776758555689694,0.3068526190983965,0.02383503972204703
400.0,11,0.1,0.3,0.03,0.1101625045300147,0.2970897748915313,0.032728153672309364
400.0,11,0.025,0.4,0.01,0.02418854949905382,0.42341364528019665,0.010241761917434852
400.0,11,0.05,0.4,0.02,0.06228190164523401,0.3622879467812711,0.0225639822686849
400.0,11,0.075,0.4,0.03,0.08371914370994905,0.39827342209284833,0.033343109860044365
400.0,11,0.1,0.4,0.04,0.11070202732787221,0.3750399862911965,0.041517686811452854
400.0,11,0.025,0.5,0.0125,0.022334673079086133,0.4988048724361702,0.011140643756117124
400.0,11,0.05,0.5,0.025,0.05533416473536694,0.48895807056089696,0.027056086425103845
400.0,11,0.075,0.5,0.0375,0.08579383320614704,0.4958147499275227,0.04253784795642939
400.0,11,0.1,0.5,0.05,0.11287014290198467,0.4781011915056824,0.053963349806855514
400.0,11,0.125,0.5,0.0625,0.13833172466046287,0.5041726560707269,0.06974307304091004
400.0,11,0.15,0.5,0.075,0.17247179692653794,0.5059478112809405,0.0872617281626727
400.0,11,0.175,0.5,0.0875,0.1917256054958354,0.5202105420363661,0.09973768115723902
400.0,11,0.2,0.5,0.1,0.19999999999999996,0.5129424531324753,0.10258849062649504
400.0,11,0.025,0.6,0.015,0.02565019498530994,0.5971761153444902,0.015317683799156113
400.0,11,0.05,0.6,0.03,0.05096877900654043,0.5860758654779232,0.029871571268611185
400.0,11,0.075,0.6,0.045,0.07878331804205958,0.5960402223199149,0.04695802640088976
400.0,11,0.1,0.6,0.06,0.11126570999885205,0.6032561252242205,0.06712172108422929
400.0,11,0.125,0.6,0.075,0.1402695997724614,0.591581634718433,0.08298091913469305
400.0,11,0.15,0.6,0.09,0.17194206000163678,0.593292247407597,0.10201189120226298
400.0,11,0.175,0.6,0.105,0.18451299571229376,0.6043497334669529,0.11151037977991375
400.0,11,0.2,0.6,0.12,0.19999999999999998,0.6150702568031932,0.12301405136063862
400.0,11,0.025,0.7,0.0174999999999999,0.025519601349582005,0.7092753649208161,0.018100424559858528
400.0,11,0.05,0.7,0.0349999999999999,0.053930602955636814,0.6972184501475915,0.037601411408254216
400.0,11,0.075,0.7,0.0525,0.07664349242342725,0.6990628116427694,0.053578615307642345
400.0,11,0.1,0.7,0.0699999999999999,0.10729454715290318,0.7016779953656404,0.07528622275991327
400.0,11,0.125,0.7,0.0875,0.12947521302218992,0.6959260824497454,0.0901051777728789
400.0,11,0.15,0.7,0.105,0.1599907969940601,0.6994445422252558,0.11190468976376419
400.0,11,0.175,0.7,0.1224999999999999,0.18464443487825807,0.7076528607227118,0.1306641625581278
400.0,11,0.2,0.7,0.1399999999999999,0.19999999999999798,0.7118710513084864,0.14237421026169583
400.0,11,0.175,0.8,0.1399999999999999,0.19116379746667453,0.7979293341533122,0.15253520162680226
400.0,11,0.2,0.8,0.16,0.1999999999999995,0.7973678800641051,0.15947357601282064
400.0,12,0.0,0.0,0.0,0.0018318587178301454,0.14996243224540845,0.00027470998885576397
400.0,12,0.025,0.1,0.0025,0.19296175583422934,0.044083245902982196,0.008506380532311541
400.0,12,0.025,0.2,0.005,0.014290940778061272,0.19508412814406234,0.002787935722046511
400.0,12,0.05,0.2,0.01,0.13121974132887584,0.13169741479157954,0.017281300702632733
400.0,12,0.025,0.3,0.0075,0.02339503941503388,0.29066628407306694,0.006800149172510836
400.0,12,0.05,0.3,0.015,0.05129772013713797,0.2754708693816986,0.014131027563476466
400.0,12,0.075,0.3,0.0225,0.08032625830342173,0.34811774742636453,0.027962996099775483
400.0,12,0.1,0.3,0.03,0.1437367807487794,0.2781708906456475,0.039983388319426126
400.0,12,0.025,0.4,0.01,0.027954495015448808,0.37573160204097417,0.010503387196401008
400.0,12,0.05,0.4,0.02,0.04843370231706589,0.40480687788028863,0.019606295819154743
400.0,12,0.075,0.4,0.03,0.10105586610666738,0.37723393315403236,0.0381217018397054
400.0,12,0.1,0.4,0.04,0.11081311487160109,0.40983340249386524,0.045414915908771815
400.0,12,0.025,0.5,0.0125,0.019726503700145625,0.5299588513118005,0.010454235241327159
400.0,12,0.05,0.5,0.025,0.04711672192365339,0.49491503967260997,0.02331877430008825
400.0,12,0.075,0.5,0.0375,0.09509528661161766,0.48234282043904175,0.045868528754706706
400.0,12,0.1,0.5,0.05,0.12690302218044616,0.46605136819738685,0.05914332711558026
400.0,12,0.125,0.5,0.0625,0.14381228110276165,0.5054728576331673,0.07269320469175727
400.0,12,0.15,0.5,0.075,0.19172294418613486,0.4733514156202552,0.09075232703739011
400.0,12,0.175,0.5,0.0875,0.1858670216820496,0.504559336346951,0.09378094110867931
400.0,12,0.2,0.5,0.1,0.19999999999999998,0.4977333407047259,0.09954666814094518
